Name,Age,Height,Reach,Sig. Str. Landed Per Min,Sig. Str. Absorbed Per Min,Takedown avg Per 15 Min,Submission avg Per 15 Min,Sig. Str. Defense (%),Takedown Defense (%),Knockdown Avg,Average fight time (secs),Sig. Str. By Position (Standing),Sig. Str. By Position (Clinch),Sig. Str. By Position (Ground),Win by Method (KO/TKO),Win by Method (Decision),Win by Method (Sub),Striking accuracy (%),Takedown Accuracy (%),Wins,Losses,Draws,Style_Boxing,Style_Brawler,Style_Brazilian Jiu-Jitsu,Style_Freestyle,Style_Grappler,Style_Jiu-Jitsu,Style_Judo,Style_Karate,Style_Kickboxer,Style_Kung Fu,Style_Kung-Fu,Style_MMA,Style_Muay Thai,Style_Sambo,Style_Striker,Style_Wrestler,Style_Wrestling
Robbie Ring,0.125,0.8881698783994927,0.4571483784237942,0.5230296827021496,0.17428571428571432,0.16756532559104106,0.0,0.38,0.0,0.2477777777777778,0.01551094890510949,0.0006754474839581223,0.0,0.0,0.0,0.0,0.38,0.33,0.0,0.02631578947368421,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Roosevelt Roberts,0.375,0.9367088607594937,0.4772727272727275,0.31218014329580346,0.059428571428571435,0.05765242637909581,0.09375,0.53,0.33544303797468356,0.0,0.47354014598540145,0.06315433975008443,0.042492917847025496,0.1786743515850144,0.15384615384615385,0.04477611940298507,0.05,0.44,0.3,0.3157894736842105,0.23809523809523808,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Danny Roberts,0.6666666666666667,0.9240506329113924,0.5227272727272729,0.3254861821903787,0.07104761904761905,0.009954375777685608,0.02586206896551724,0.51,0.3670886075949367,0.00038888888888888887,0.4972627737226277,0.08848362039851403,0.2322946175637394,0.17579250720461093,0.3076923076923077,0.07462686567164178,0.05,0.4,0.1,0.47368421052631576,0.38095238095238093,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Keifer Roberts,0.41666666666666674,0.8881698783994927,0.4571483784237942,0.3765371881725433,0.08030917469627148,0.06191806614599995,0.05625190442334062,0.4850368188512518,0.3295918234186537,0.0818227295041728,0.46188442643217265,0.08036730814282282,0.09669277015440972,0.11356518946119323,0.19748749702310076,0.054595443833464256,0.10660990712074303,0.43958204334365325,0.29595348837209307,0.3053122697880003,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vagner Rocha,0.875,0.8860759493670886,0.4772727272727275,0.2702149437052201,0.08571428571428572,0.05806719203649938,0.20043103448275865,0.48,0.31645569620253167,0.0,0.5173357664233577,0.024991556906450524,0.0028328611898017,0.02881844380403458,0.0,0.0,0.0,0.43,0.33,0.2894736842105263,0.19047619047619047,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lucas Rocha,0.125,0.8881698783994927,0.4571483784237942,0.15455475946775846,0.07904761904761906,0.0,0.0,0.33,0.4240506329113924,0.0031444444444444445,0.29014598540145986,0.0010131712259371835,0.0056657223796034,0.008645533141210374,0.0,0.0,0.0,0.53,0.01,0.0,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gregory Rodrigues,0.5,0.9493670886075949,0.5681818181818183,0.5649948822927329,0.08933333333333335,0.11364579012857737,0.03987068965517242,0.51,0.6329113924050633,0.0008111111111111111,0.4498175182481752,0.1225937183383992,0.1501416430594901,0.10662824207492795,0.38461538461538464,0.029850746268656716,0.03,0.56,0.42,0.42105263157894735,0.23809523809523808,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Ronaldo Rodriguez,0.16666666666666674,0.8354430379746836,0.1363636363636367,0.2047082906857728,0.06780952380952382,0.04977187888842804,0.19396551724137934,0.47000000000000003,0.4050632911392405,0.0,0.6843065693430657,0.00878081729145559,0.014164305949008499,0.0547550432276657,0.2692307692307693,0.08955223880597014,0.03,0.42,0.5,0.4473684210526315,0.09523809523809523,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Pete Rodriguez,0.29166666666666674,0.8734177215189873,0.3863636363636367,0.9498464687819856,0.2443809523809524,0.0,0.0,0.43,0.6329113924050633,0.003288888888888889,0.09215328467153285,0.012833502195204323,0.0169971671388102,0.008645533141210374,0.19230769230769232,0.0,0.0,0.44,0.05,0.05263157894736842,0.0,0.06995884773662552,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Christian Rodriguez,0.25,0.8481012658227848,0.40909090909090917,0.37359263050153535,0.04876190476190477,0.04437992534218167,0.11530172413793105,0.58,0.4177215189873418,0.0,0.6560218978102189,0.07463694697737251,0.1019830028328612,0.14121037463976943,0.11538461538461539,0.05970149253731343,0.04,0.48,0.55,0.2894736842105263,0.09523809523809523,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Yair Rodriguez,0.45833333333333326,0.8987341772151899,0.3863636363636367,0.47594677584442174,0.07600000000000001,0.02861883036084612,0.07435344827586207,0.52,0.3670886075949367,0.0003444444444444444,0.718065693430657,0.2451874366767984,0.1756373937677054,0.3631123919308357,0.23076923076923078,0.08955223880597014,0.04,0.46,0.27,0.42105263157894735,0.23809523809523808,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Alexandr Romanov,0.5416666666666667,0.9367088607594937,0.5681818181818183,0.4032753326509724,0.04076190476190477,0.17295727913728742,0.0894396551724138,0.51,0.18354430379746836,0.0,0.43704379562043794,0.04018912529550828,0.06515580736543909,0.4063400576368876,0.23076923076923078,0.029850746268656716,0.09,0.52,0.54,0.4473684210526315,0.14285714285714285,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Kaleio Romero,0.29166666666666674,0.8860759493670886,0.2954545454545454,0.2661207778915046,0.06228571428571429,0.0414765657403567,0.10775862068965518,0.51,0.0,1.0,0.020985401459854013,0.004052684903748734,0.0113314447592068,0.0,0.0,0.0,0.49,0.08,0.0,0.02631578947368421,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anthony Romero,0.25,0.8881698783994927,0.4571483784237942,0.6008188331627431,0.0761904761904762,0.0829531314807134,0.0,0.66,0.6329113924050633,0.0,0.8211678832116788,0.02904424181019926,0.0028328611898017,0.002881844380403458,0.0,0.0,0.0,0.53,0.22,0.02631578947368421,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Juancamilo Ronderos,0.33333333333333326,0.7974683544303798,0.09090909090909127,0.22313203684749236,0.04152380952380953,0.11281625881377023,0.0,0.64,0.0,0.18444444444444444,0.008211678832116789,0.0010131712259371835,0.0,0.0,0.07692307692307693,0.029850746268656716,0.31,0.33,0.04,0.05263157894736842,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Rong Zhu,0.125,0.8734177215189873,0.3863636363636367,0.5598771750255885,0.10666666666666667,0.08668602239734549,0.022629310344827586,0.46,0.5379746835443038,0.0007,0.6532846715328466,0.10503208375548802,0.059490084985835696,0.17291066282420747,0.5,0.014925373134328358,0.04,0.51,0.63,0.631578947368421,0.23809523809523808,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Charles Rosa,0.6666666666666667,0.8734177215189873,0.2954545454545454,0.3152507676560901,0.07352380952380953,0.06926586478639568,0.10775862068965518,0.47000000000000003,0.24050632911392406,0.0,0.7554744525547445,0.1661600810536981,0.06515580736543909,0.1095100864553314,0.11538461538461539,0.04477611940298507,0.08,0.36,0.35000000000000003,0.3684210526315789,0.38095238095238093,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Shannon Ross,0.5833333333333333,0.8354430379746836,0.5227272727272729,0.6100307062436029,0.14076190476190475,0.0,0.0,0.55,0.6329113924050633,0.0,0.26824817518248173,0.03546099290780142,0.0339943342776204,0.0,0.2692307692307693,0.07462686567164178,0.01,0.39,0.0,0.3421052631578947,0.42857142857142855,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Khalil Rountree Jr.,0.5833333333333333,0.9240506329113924,0.6363636363636367,0.39303991811668376,0.07961904761904762,0.0,0.014008620689655174,0.5,0.37341772151898733,0.0018444444444444443,0.42883211678832117,0.13272543059777103,0.0878186968838527,0.07780979827089336,0.38461538461538464,0.04477611940298507,0.0,0.39,0.0,0.3684210526315789,0.23809523809523808,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Phil Rowe,0.5416666666666667,0.9493670886075949,0.8181818181818183,0.37359263050153535,0.08266666666666667,0.02903359601824969,0.03771551724137931,0.55,0.36075949367088606,0.0005888888888888889,0.666970802919708,0.08814589665653497,0.0764872521246459,0.06628242074927954,0.23076923076923078,0.0,0.04,0.5,0.36,0.2631578947368421,0.23809523809523808,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cam Rowston,0.33333333333333326,0.8881698783994927,0.4571483784237942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11356518946119323,0.19748749702310076,0.054595443833464256,0.10660990712074303,0.43958204334365325,0.29595348837209307,0.3053122697880003,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Brandon Royval,0.45833333333333326,0.8734177215189873,0.25,0.44319344933469806,0.06514285714285714,0.019493985897967647,0.1185344827586207,0.46,0.25316455696202533,0.0005222222222222222,0.5793795620437956,0.11989192840256671,0.042492917847025496,0.12103746397694523,0.15384615384615385,0.04477611940298507,0.09,0.37,0.6,0.42105263157894735,0.3333333333333333,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jairzinho Rozenstruik,0.6666666666666667,0.9367088607594937,0.7045454545454546,0.3520982599795292,0.05295238095238095,0.0,0.0,0.48,0.4810126582278481,0.0010444444444444444,0.4708029197080292,0.10976021614319488,0.0963172804532578,0.07492795389048991,0.5,0.014925373134328358,0.0,0.5,0.0,0.3684210526315789,0.23809523809523808,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Mauricio Ruffy,0.29166666666666674,0.8987341772151899,0.5681818181818183,0.49948822927328557,0.07238095238095238,0.0,0.0,0.59,0.6329113924050633,0.0008555555555555556,0.5328467153284672,0.024991556906450524,0.0028328611898017,0.05763688760806916,0.38461538461538464,0.0,0.0,0.59,0.0,0.2631578947368421,0.047619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Nursulton Ruziboev,0.41666666666666674,0.9746835443037974,0.6136363636363638,0.255885363357216,0.08761904761904762,0.03193695562007466,0.0,0.49,0.0048734177215189875,0.43555555555555553,0.03375912408759124,0.00033772374197906115,0.0311614730878187,0.034582132564841495,0.07692307692307693,0.29850746268656714,0.43,1.0,0.34,0.23684210526315788,0.09523809523809523,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cameron Saaiman,0.125,0.8607594936708861,0.20454545454545459,0.5445240532241556,0.07961904761904762,0.0377436748237246,0.07435344827586207,0.52,0.2974683544303797,0.0005111111111111112,0.5985401459854014,0.08679500168861871,0.06515580736543909,0.1988472622478386,0.23076923076923078,0.014925373134328358,0.01,0.47000000000000003,0.29,0.23684210526315788,0.09523809523809523,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Danny Sabatello,0.41666666666666674,0.8881698783994927,0.4571483784237942,0.21187308085977483,0.00380952380952381,0.1244296972210701,0.10775862068965518,0.25,0.6329113924050633,0.0,0.8211678832116788,0.0006754474839581223,0.0,0.08357348703170028,0.0,0.0,0.0,0.5700000000000001,0.75,0.02631578947368421,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pat Sabatini,0.5416666666666667,0.8607594936708861,0.3409090909090913,0.20675537359263052,0.029333333333333336,0.1547075902115305,0.20043103448275865,0.49,0.31645569620253167,0.00030000000000000003,0.4406934306569343,0.01485984464707869,0.028328611898016998,0.17291066282420747,0.07692307692307693,0.11940298507462686,0.11,0.6,0.42,0.47368421052631576,0.23809523809523808,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Nazim Sadykhov,0.375,0.8860759493670886,0.2954545454545454,0.5056294779938588,0.10895238095238095,0.07092492741600996,0.03663793103448276,0.49,0.47468354430379744,0.0007666666666666666,0.5985401459854014,0.05133400878081729,0.0736543909348442,0.1095100864553314,0.23076923076923078,0.014925373134328358,0.02,0.49,0.63,0.23684210526315788,0.047619047619047616,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Frankie Saenz,0.9166666666666667,0.8354430379746836,0.15909090909090917,0.4032753326509724,0.06666666666666668,0.07216922438822065,0.01293103448275862,0.52,0.3924050632911392,0.0002555555555555556,0.708029197080292,0.09692671394799054,0.4929178470254958,0.13832853025936598,0.11538461538461539,0.11940298507462686,0.02,0.47000000000000003,0.32,0.3421052631578947,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Benoît Saint Denis,0.33333333333333326,0.8987341772151899,0.4772727272727275,0.5834186284544525,0.09485714285714288,0.19742845292409789,0.16056034482758622,0.43,0.43670886075949367,0.0013222222222222222,0.3941605839416058,0.05606214116852415,0.141643059490085,0.20461095100864551,0.15384615384615385,0.0,0.09,0.55,0.37,0.3421052631578947,0.09523809523809523,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ovince Saint Preux,0.8333333333333333,0.9493670886075949,0.7954545454545459,0.3101330603889457,0.06323809523809525,0.04562422231439237,0.05387931034482759,0.48,0.4240506329113924,0.0005111111111111112,0.5282846715328468,0.23877068557919623,0.2521246458923513,0.5619596541786743,0.46153846153846156,0.11940298507462686,0.08,0.48,0.37,0.7105263157894737,0.8095238095238095,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Muslim Salikhov,0.8333333333333333,0.8987341772151899,0.3409090909090913,0.3398157625383828,0.055619047619047624,0.046453753629199505,0.0,0.63,0.44936708860759494,0.0004111111111111111,0.6021897810218978,0.11279972982100643,0.07932011331444759,0.11527377521613832,0.5,0.07462686567164178,0.02,0.49,0.33,0.5263157894736842,0.23809523809523808,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Quillan Salkilld,0.125,0.8881698783994927,0.4571483784237942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11356518946119323,0.19748749702310076,0.054595443833464256,0.10660990712074303,0.43958204334365325,0.29595348837209307,0.3053122697880003,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dylan Salvador,0.41666666666666674,0.8881698783994927,0.4571483784237942,0.44421699078812693,0.2203809523809524,0.0,0.0,0.47000000000000003,0.0,0.18444444444444444,0.010948905109489052,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.01,0.0,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vinicius Salvador,0.29166666666666674,0.8481012658227848,0.36363636363636376,0.5609007164790175,0.12380952380952381,0.01493156366652841,0.0,0.48,0.550632911392405,0.0011888888888888889,0.5766423357664233,0.07058426207362378,0.039660056657223795,0.023054755043227664,0.5,0.0,0.01,0.43,0.11,0.3684210526315789,0.3333333333333333,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Cory Sandhagen,0.5,0.8987341772151899,0.3409090909090913,0.5138178096212896,0.06590476190476191,0.04935711323102447,0.032327586206896554,0.5700000000000001,0.3987341772151899,0.0003333333333333333,0.7874087591240876,0.28537656197230665,0.0963172804532578,0.377521613832853,0.2692307692307693,0.1044776119402985,0.03,0.44,0.32,0.4473684210526315,0.23809523809523808,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Shaheen Santana,0.5,0.8881698783994927,0.4571483784237942,0.08393039918116683,0.03142857142857143,0.0,0.29633620689655177,0.4,0.0,0.7277777777777777,0.0072992700729927005,0.00033772374197906115,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.02631578947368421,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Daniel Santos,0.33333333333333326,0.8481012658227848,0.20454545454545459,0.436028659160696,0.09752380952380954,0.07880547490667772,0.0,0.51,0.4620253164556962,0.0004222222222222222,0.7198905109489051,0.036811887875717667,0.06515580736543909,0.10374639769452448,0.23076923076923078,0.04477611940298507,0.02,0.37,0.5,0.3157894736842105,0.09523809523809523,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Edivan Santos,0.45833333333333326,0.9620253164556962,0.7045454545454546,0.15864892528147392,0.13504761904761906,0.0,0.0,0.26,0.15822784810126583,0.0,0.6021897810218978,0.0037149611617696724,0.0169971671388102,0.0,0.0,0.0,0.0,0.49,0.0,0.02631578947368421,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gabriel Santos,0.25,0.8734177215189873,0.3409090909090913,0.45649948822927333,0.11485714285714287,0.18000829531314808,0.13362068965517243,0.45,0.4240506329113924,0.0,0.6633211678832116,0.030732860520094565,0.042492917847025496,0.005763688760806916,0.11538461538461539,0.04477611940298507,0.04,0.55,0.47000000000000003,0.2631578947368421,0.09523809523809523,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Keisuke Sasu,0.33333333333333326,0.8881698783994927,0.4571483784237942,0.28249744114636643,0.0460952380952381,0.15595188718374117,0.2025862068965517,0.48,0.3924050632911392,0.0,0.43704379562043794,0.01789935832489024,0.0339943342776204,0.002881844380403458,0.0,0.0,0.0,0.49,0.4,0.02631578947368421,0.09523809523809523,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Brandon Sayles,0.9166666666666667,0.8881698783994927,0.4571483784237942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11356518946119323,0.19748749702310076,0.054595443833464256,0.10660990712074303,0.43958204334365325,0.29595348837209307,0.3053122697880003,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Matt Schnell,0.5833333333333333,0.8607594936708861,0.3409090909090913,0.4329580348004095,0.08685714285714285,0.024471173786810452,0.1120689655172414,0.55,0.31645569620253167,0.00016666666666666666,0.4251824817518248,0.12293144208037826,0.1048158640226629,0.07492795389048991,0.07692307692307693,0.07462686567164178,0.09,0.39,0.44,0.42105263157894735,0.38095238095238093,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Matthew Semelsberger,0.45833333333333326,0.9240506329113924,0.5681818181818183,0.38689866939611056,0.0801904761904762,0.04230609705516383,0.04094827586206897,0.54,0.2911392405063291,0.001411111111111111,0.6468978102189781,0.12056737588652483,0.1019830028328612,0.15561959654178673,0.23076923076923078,0.04477611940298507,0.01,0.43,0.5700000000000001,0.2894736842105263,0.3333333333333333,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Igor Severino,0.0,0.8481012658227848,0.31818181818181834,0.7338792221084954,0.08247619047619048,0.4019079220240564,0.0,0.48,0.31645569620253167,0.0021555555555555555,0.4242700729927007,0.02397838568051334,0.0113314447592068,0.10374639769452448,0.15384615384615385,0.0,0.04,0.52,0.71,0.21052631578947367,0.047619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Edmen Shahbazyan,0.25,0.9367088607594937,0.5681818181818183,0.368474923234391,0.07790476190476191,0.09290750725839901,0.060344827586206906,0.46,0.3987341772151899,0.0010333333333333334,0.4005474452554744,0.05943937858831476,0.17280453257790368,0.15273775216138327,0.42307692307692313,0.014925373134328358,0.01,0.52,0.39,0.3421052631578947,0.19047619047619047,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Henrique Shiguemoto,0.5416666666666667,0.8881698783994927,0.4571483784237942,0.368474923234391,0.1142857142857143,0.0,0.0,0.17,0.31645569620253167,0.0,0.04562043795620438,0.0010131712259371835,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.02631578947368421,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jack Shore,0.375,0.8607594936708861,0.3863636363636367,0.38382804503582396,0.04419047619047619,0.12857735379510576,0.07004310344827587,0.5700000000000001,0.4810126582278481,0.00036666666666666667,0.6286496350364963,0.08206686930091187,0.13031161473087818,0.15850144092219018,0.15384615384615385,0.05970149253731343,0.09,0.59,0.39,0.4473684210526315,0.09523809523809523,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ronal Siahaan,0.29166666666666674,0.8881698783994927,0.4571483784237942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033772374197906115,0.0,0.11356518946119323,0.19748749702310076,0.054595443833464256,0.10660990712074303,0.43958204334365325,0.29595348837209307,0.3053122697880003,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Serhiy Sidey,0.29166666666666674,0.8987341772151899,0.4318181818181821,0.5281473899692938,0.07980952380952383,0.0,0.0,0.56,0.005443037974683544,0.5811111111111111,0.07572992700729926,0.002026342451874367,0.0028328611898017,0.020172910662824207,0.07692307692307693,0.014925373134328358,0.35000000000000003,0.0,0.1,0.05263157894736842,0.0,0.06995884773662552,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Jacob Silva,0.625,0.8881698783994927,0.4571483784237942,0.42681678607983625,0.09371428571428572,0.06262961426793862,0.0,0.5700000000000001,0.4240506329113924,0.0,0.5447080291970803,0.024653833164471464,0.0169971671388102,0.011527377521613832,0.0,0.0,0.0,0.45,1.0,0.0,0.09523809523809523,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Erik Silva,0.6666666666666667,0.8734177215189873,0.3863636363636367,0.21187308085977483,0.02990476190476191,0.15595188718374117,0.0,0.4,0.3987341772151899,0.0,0.29105839416058393,0.004728132387706856,0.019830028328611898,0.034582132564841495,0.11538461538461539,0.029850746268656716,0.04,0.7000000000000001,0.8,0.23684210526315788,0.14285714285714285,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Joaquim Silva,0.625,0.8607594936708861,0.2954545454545454,0.3746161719549642,0.0862857142857143,0.016175860638739114,0.08405172413793105,0.53,0.43670886075949367,0.00043333333333333337,0.5775547445255474,0.10908476865923675,0.19830028328611898,0.0893371757925072,0.2692307692307693,0.029850746268656716,0.03,0.43,0.5,0.3421052631578947,0.2857142857142857,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Danny Silva,0.29166666666666674,0.8987341772151899,0.3409090909090913,0.8495394063459571,0.18038095238095242,0.1244296972210701,0.05387931034482759,0.59,0.6329113924050633,0.0005555555555555556,0.8211678832116788,0.06653157716987505,0.1359773371104816,0.011527377521613832,0.19230769230769232,0.05970149253731343,0.0,0.59,0.5,0.23684210526315788,0.047619047619047616,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jhonata Silva,0.29166666666666674,0.8881698783994927,0.4571483784237942,0.4974411463664279,0.18761904761904763,0.0,0.0,0.44,0.0,0.5077777777777778,0.032846715328467155,0.00033772374197906115,0.0,0.0,0.0,0.0,0.53,0.0,0.01,0.0,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jean Silva,0.29166666666666674,0.8481012658227848,0.2954545454545454,0.5496417604913,0.08438095238095239,0.03359601824968893,0.0,0.58,0.5063291139240507,0.0013555555555555556,0.5072992700729927,0.05572441742654509,0.08498583569405099,0.011527377521613832,0.42307692307692313,0.014925373134328358,0.02,0.53,0.5,0.3684210526315789,0.09523809523809523,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Jansey Silva,0.33333333333333326,0.8881698783994927,0.4571483784237942,0.047082906857727744,0.04419047619047619,0.0,0.0,0.33,0.0,0.2877777777777778,0.0009124087591240876,0.0,0.0028328611898017,0.0,0.0,0.0,0.4,0.0,0.01,0.0,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bruno Silva,0.5833333333333333,0.9113924050632911,0.5227272727272729,0.421699078812692,0.10380952380952382,0.03857320613853173,0.0,0.42,0.46835443037974683,0.0004111111111111111,0.4927007299270073,0.08206686930091187,0.09348441926345609,0.16714697406340057,0.7692307692307693,0.04477611940298507,0.0,0.5,0.28,0.6052631578947368,0.5238095238095237,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Bruno Silva,0.5833333333333333,0.810126582278481,0.11363636363636376,0.3398157625383828,0.05980952380952382,0.09373703857320613,0.024784482758620694,0.59,0.37974683544303794,0.0015111111111111113,0.5182481751824818,0.053698074974670724,0.053824362606232294,0.12103746397694523,0.23076923076923078,0.05970149253731343,0.04,0.49,0.29,0.3684210526315789,0.23809523809523808,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Ricky Simon,0.45833333333333326,0.8354430379746836,0.2954545454545454,0.3060388945752303,0.07314285714285715,0.21567814184985484,0.03556034482758621,0.62,0.47468354430379744,0.00036666666666666667,0.7098540145985401,0.1408308004052685,0.1473087818696884,0.2132564841498559,0.23076923076923078,0.14925373134328357,0.04,0.44,0.44,0.5263157894736842,0.2857142857142857,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Mitchell Sipe,0.29166666666666674,0.9367088607594937,0.4571483784237942,0.5629477993858751,0.19009523809523812,0.06345914558274575,0.0,0.46,0.0,0.6544444444444445,0.041970802919708027,0.0016886187098953058,0.0084985835694051,0.0,0.0,0.0,0.5700000000000001,0.2,0.04,0.02631578947368421,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anthony Smith,0.6666666666666667,0.9620253164556962,0.6136363636363638,0.3316274309109519,0.08761904761904762,0.019079220240564083,0.06788793103448276,0.47000000000000003,0.31645569620253167,0.00044444444444444447,0.5392335766423357,0.24890239783856807,0.18696883852691218,0.11815561959654178,0.7307692307692308,0.05970149253731343,0.15,0.49,0.27,1.0,0.9523809523809523,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Cameron Smotherman,0.20833333333333326,0.8881698783994927,0.4571483784237942,0.4094165813715456,0.24761904761904763,0.0,0.0,0.35000000000000003,0.0,0.06666666666666667,0.0036496350364963502,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.01,0.0,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Devin Smyth,0.29166666666666674,0.8881698783994927,0.4571483784237942,0.2661207778915046,0.12819047619047622,0.1659062629614268,0.0,0.25,0.6329113924050633,0.0,0.8211678832116788,0.00033772374197906115,0.0878186968838527,0.020172910662824207,0.0,0.0,0.0,0.68,0.27,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Alexander Soldatkin,0.41666666666666674,0.8881698783994927,0.4571483784237942,0.1187308085977482,0.025714285714285717,0.06014102032351721,0.0,0.26,0.31645569620253167,0.0,0.5656934306569343,0.0013508949679162446,0.019830028328611898,0.002881844380403458,0.0,0.0,0.0,0.6,0.5,0.0,0.047619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
